listing_id,room_type
27136219,private room
27137301,private room
27137607,entire home/apt
27137651,entire home/apt
27138925,entire home/apt
27138938,private room
27139072,private room
27139625,entire home/apt
27139685,shared room
27139915,shared room
27140232,entire home/apt
27140547,private room
27141013,entire home/apt
27142225,entire home/apt
27154602,private room
27157649,private room
27159331,entire home/apt
27159664,private room
27160398,private room
27160493,private room
27161183,entire home/apt
27162696,private room
27163003,private room
27164116,entire home/apt
27164169,entire home/apt
27165248,private room
27165702,entire home/apt
27166808,entire home/apt
27166904,entire home/apt
27167258,entire home/apt
27169644,entire home/apt
27169890,entire home/apt
27185508,entire home/apt
27186509,entire home/apt
27188155,entire home/apt
27189113,entire home/apt
27190005,private room
27191921,private room
27192502,private room
27194554,private room
27195039,private room
27195515,private room
27195566,entire home/apt
27195600,entire home/apt
27196874,entire home/apt
27197193,private room
27199508,entire home/apt
27201242,entire home/apt
27201468,entire home/apt
27202749,private room
27203413,private room
27203985,private room
27204768,private room
27205234,private room
27205506,private room
27211525,private room
27216361,private room
27217819,private room
27220502,private room
27221468,private room
27222424,entire home/apt
27225028,entire home/apt
27225540,private room
27225643,private room
27225719,entire home/apt
27226871,private room
27227103,entire home/apt
27227358,private room
27227655,private room
27227840,entire home/apt
27229363,entire home/apt
27230758,private room
27234677,private room
27235064,entire home/apt
27235864,private room
27236170,private room
27237325,entire home/apt
27237510,entire home/apt
27237511,entire home/apt
27237512,entire home/apt
27237516,entire home/apt
27237526,entire home/apt
27237539,entire home/apt
27237549,entire home/apt
27237563,entire home/apt
27237570,entire home/apt
27237572,entire home/apt
27237577,entire home/apt
27237578,entire home/apt
27237583,entire home/apt
27237591,entire home/apt
27237604,entire home/apt
27237606,entire home/apt
27237609,entire home/apt
27237610,entire home/apt
27237625,entire home/apt
27237631,entire home/apt
27238918,private room
27241336,private room
27244093,private room
27246155,private room
27248443,private room
27249535,private room
27250227,private room
27250336,private room
27250504,private room
27250960,entire home/apt
27255101,private room
27255632,private room
27256404,entire home/apt
27257149,private room
27257929,private room
27257936,private room
27259887,entire home/apt
27260995,entire home/apt
27261168,entire home/apt
27262079,entire home/apt
27262712,entire home/apt
27263672,private room
27264907,private room
27277107,private room
27279410,private room
27279645,private room
27279953,private room
27280189,private room
27281452,private room
27281620,private room
27282364,private room
27282824,entire home/apt
27284564,private room
27284901,private room
27285058,private room
27285454,private room
27287158,entire home/apt
27290648,private room
27291497,entire home/apt
27291757,entire home/apt
27292944,private room
27293665,private room
27295164,private room
27295492,private room
27296173,private room
27302499,entire home/apt
27303282,private room
27304339,private room
27308432,entire home/apt
27309080,private room
27312914,private room
27312987,private room
27314038,private room
27314650,private room
27315942,entire home/apt
27326744,private room
27328415,private room
27329048,private room
27329585,entire home/apt
27332332,private room
27332770,entire home/apt
27333008,entire home/apt
27333579,private room
27336179,private room
27336613,entire home/apt
27336782,private room
27336802,private room
27336951,entire home/apt
27337223,private room
27337533,private room
27338033,private room
27338569,private room
27343189,entire home/apt
27351337,entire home/apt
27351442,private room
27356337,entire home/apt
27357619,private room
27358688,entire home/apt
27359314,entire home/apt
27359346,entire home/apt
27359696,private room
27359897,private room
27360252,private room
27360936,entire home/apt
27361321,private room
27361471,private room
27362458,private room
27363172,entire home/apt
27364236,entire home/apt
27364319,private room
27365650,private room
27365908,entire home/apt
27366041,private room
27366228,entire home/apt
27366401,entire home/apt
27366783,private room
27368907,entire home/apt
27369200,entire home/apt
27369599,entire home/apt
27369713,private room
27372891,entire home/apt
27373231,entire home/apt
27373536,entire home/apt
27374183,private room
27375052,entire home/apt
27375467,private room
27387286,entire home/apt
27388568,private room
27389854,entire home/apt
27393765,private room
27394468,private room
27394897,entire home/apt
27395171,private room
27398782,entire home/apt
27401585,entire home/apt
27402384,entire home/apt
27406558,entire home/apt
27407257,entire home/apt
27407457,private room
27407852,private room
27407863,entire home/apt
27408243,private room
27409329,private room
27414303,entire home/apt
27420805,entire home/apt
27422570,private room
27422684,shared room
27423688,shared room
27424575,shared room
27424610,private room
27425265,private room
27426650,private room
27426767,entire home/apt
27427289,entire home/apt
27427898,entire home/apt
27428046,entire home/apt
27429253,private room
27429817,entire home/apt
27430644,private room
27431305,private room
27431698,private room
27432653,private room
27435989,entire home/apt
27436334,entire home/apt
27438452,entire home/apt
27453970,private room
27454297,shared room
27454904,entire home/apt
27455308,entire home/apt
27457583,entire home/apt
27459661,private room
27460411,entire home/apt
27460536,private room
27461602,entire home/apt
27462063,entire home/apt
27464651,entire home/apt
27465159,entire home/apt
27466393,private room
27466647,entire home/apt
27467399,private room
27468927,private room
27470574,private room
27471155,entire home/apt
27471933,private room
27472111,private room
27473250,private room
27477710,entire home/apt
27478943,entire home/apt
27480436,entire home/apt
27482124,entire home/apt
27484611,entire home/apt
27486545,private room
27488220,private room
27488806,private room
27489188,entire home/apt
27489247,entire home/apt
27491339,entire home/apt
27491393,entire home/apt
27491566,private room
27491585,private room
27492039,entire home/apt
27492139,entire home/apt
27492948,private room
27494148,entire home/apt
27499097,private room
27504290,entire home/apt
27505253,private room
27507299,entire home/apt
27507457,private room
27507561,entire home/apt
27507663,shared room
27508376,entire home/apt
27508803,private room
27509562,private room
27517686,entire home/apt
27518599,entire home/apt
27519196,entire home/apt
27519772,private room
27521147,entire home/apt
27523125,private room
27523631,private room
27523953,entire home/apt
27524646,private room
27526504,entire home/apt
27526727,entire home/apt
27526910,entire home/apt
27527118,private room
27527478,entire home/apt
27527902,entire home/apt
27528026,entire home/apt
27528267,private room
27528305,entire home/apt
27528620,private room
27528935,private room
27529129,private room
27529325,private room
27529458,entire home/apt
27529564,private room
27529655,private room
27530069,entire home/apt
27530187,private room
27530761,private room
27531821,private room
27532758,private room
27534625,private room
27538237,entire home/apt
27539706,private room
27540102,entire home/apt
27542342,private room
27542642,entire home/apt
27543086,entire home/apt
27544396,entire home/apt
27545221,entire home/apt
27545256,private room
27545876,entire home/apt
27546086,private room
27546132,private room
27546295,private room
27546831,private room
27547687,private room
27549021,private room
27549628,entire home/apt
27551227,private room
27551268,entire home/apt
27551436,private room
27551619,private room
27551715,entire home/apt
27551807,entire home/apt
27552770,private room
27555063,entire home/apt
27557322,private room
27557992,private room
27567455,entire home/apt
27569888,private room
27570074,entire home/apt
27570463,private room
27570485,entire home/apt
27571163,entire home/apt
27572554,private room
27572832,private room
27573861,private room
27577076,entire home/apt
27579255,private room
27579698,entire home/apt
27579844,entire home/apt
